uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"269f0a80-2cce-43b4-b5d8-0101b8548d35","TEAK_005.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_005","41_100","NEON.PLA.D17.TEAK.03016B","2","ok","multi-bole tree","Live",23.0,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","ef23e363-011a-44e6-bc85-81c86353c08e",
"6d63fcc5-a663-4cad-86c9-57ecff974027","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_10_unknown","NEON.PLA.D17.TEAK.09107","1","ok","small tree","Live",4.9,130,"noChange",2.5,,,,1.8,1.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","6817591f-2f4c-4fb0-880e-97eb030b4d53",
"8cfaf3d9-c067-4ea1-893b-0bf876e39d2e","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","41_10_1","NEON.PLA.D17.TEAK.04838","1","ok","sapling","Live",,,"branchGrowth",0.9,,,,,,"Full sun",,2.7,13,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","f14b10b9-47ae-465e-a5ac-46d32d18b699",
"49cb165d-263c-4271-abc9-2c8b2a4b3d3d","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_10_4","NEON.PLA.D17.TEAK.04821","1","ok","sapling","Live",,,"noChange",1.0,,,,,,"Partially shaded",,4.0,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","838224e9-4958-4901-bb7d-c24110d2d59c",
"ddf10a58-143c-4a35-badf-5178e06c9214","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_10_unknown","NEON.PLA.D17.TEAK.03097","1","ok","sapling","Live",,,"noChange",0.4,,,,,,"Mostly shaded",,1.4,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","810aae3d-8e43-4f72-b1d7-e9a1f16c8849",
"196b3b6c-fb99-4623-91eb-e38b8e886198","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_10_unknown","NEON.PLA.D17.TEAK.03051","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Partially shaded",,1.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","ff57f3d1-d23c-4440-a978-2c3c5887b81e",
"db7d40f5-7b31-4925-a513-7cbdb9561a63","TEAK_005.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_005","31_100","NEON.PLA.D17.TEAK.03019","1","ok","single bole tree","Live, physically damaged",49.8,130,"noChange",19.9,,,,3.9,3.6,"Partially shaded",,,,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0001-9475-5110","1314b87c-40ce-4e31-bc4b-50fef748b68c",
"4700b85d-42bc-4a3d-9153-f4b9bbe4ae58","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_10_4","NEON.PLA.D17.TEAK.04816","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Full sun",,1.7,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","3d86b6c2-fccc-44df-8e4a-4b0b189205d3",
"6ed8f429-7e39-4c01-9a2e-6bdee43f0a18","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_100","NEON.PLA.D17.TEAK.03099","1","ok","single bole tree","Standing dead",11.0,130,"noChange",3.2,,,,1.2,1.0,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3020-1597","0000-0001-9475-5110","d819f717-33d3-4806-b0c3-d169f4e0577e",
"ac2b23c2-ef89-4f42-b2a6-bec9bff1c7a8","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_10_4","NEON.PLA.D17.TEAK.04829","1","ok","small tree","Live, physically damaged",7.9,130,"noChange",2.8,,,,1.9,1.4,"Partially shaded",,,,,,,,,,,,,,"Physical; Bole scar","0000-0002-3020-1597","0000-0001-9475-5110","7538b427-9faf-446e-8b83-4148bf6a7730",
"c7d19509-1f78-42f5-93c1-1e20fc3226fb","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_100","NEON.PLA.D17.TEAK.03003","1","ok","single bole tree","Live",140.1,130,"noChange",40.1,,,,7.9,7.5,"Full sun",,,,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","d04dc14c-60b2-40b0-8d3d-cd2a571984a7",
"b8486f6f-1533-4602-a679-72177ddae4e5","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","32_100","NEON.PLA.D17.TEAK.03008","1","ok","single bole tree","Live",25.5,130,"noChange",15.7,,,,6.0,5.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","49316c24-a7c4-4a8a-b718-8a1563a7abf6",
"fe5b37ec-d445-45b9-99f2-9a99ad5f48e7","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_100","NEON.PLA.D17.TEAK.04813","1","ok","single bole tree","Live",17.8,130,"noChange",12.4,,,,2.6,1.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","b90415c8-0b76-4e9d-adb0-0c1917384da0",
"2c4bd755-568d-49c0-9484-12db4abae75a","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_10_4","NEON.PLA.D17.TEAK.04831","1","ok","sapling","Live",,,"noChange",1.1,,,,,,"Partially shaded",,2.2,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","b235e03a-8a2a-4f1a-8d47-cc169669b6e7",
"eb44cd60-2e39-45cb-8215-8cb88555060b","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_10_4","NEON.PLA.D17.TEAK.04827","1","ok","sapling","Live",,,"noChange",0.7,,,,,,"Mostly shaded",,2.4,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","7578679a-bbfc-4849-84d1-6a5750decfce",
"38b436a9-6070-44ac-b9e0-7f2e214053c7","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","41_10_1","NEON.PLA.D17.TEAK.04839","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Full shade",,2.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","9ea0d251-99d4-4cf7-b104-96e52424a2c0",
"c0c9c58b-d0d5-4455-9552-6d5ebc383478","TEAK_011.basePlot.vst","2022-07-06","vst_TEAK_2022","D17","TEAK","TEAK_011","31_10_4","NEON.PLA.D17.TEAK.04825","1","ok","sapling","Live",,,"noChange",1.0,,,,,,"Partially shaded",,2.1,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0001-9475-5110","c0c15991-f643-4596-bb2d-2ff07414fc3d",
