uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"06c3e451-08c9-4c92-a24e-1cfc08c5cd26","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.08898","1","ok","sapling","Live",,,"noChange",0.8,,,,,,"Partially shaded",,1.4,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","af56fb1b-ff45-491d-b5d9-4c22400e558d",
"d33e8d14-5422-4696-bfa7-efd6d2996543","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.04812","1","ok","sapling","Live",,,"noChange",0.8,,,,,,"Partially shaded",,1.5,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","41c2ea48-25b4-43c1-af10-50fa22327969",
"fb2f4251-f9cf-4083-88d4-92d7763173e1","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","31_100","NEON.PLA.D17.TEAK.04887","1","ok","small tree","Live",8.2,130,"noChange",4.4,,,,2.0,1.3,"Full sun",,,,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","3db2de64-1d7a-409d-9743-1c2b47e3afba",
"c25f2548-8ce8-4ac8-840b-1e8dfce34fb4","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","31_100","NEON.PLA.D17.TEAK.04888","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","a0106a24-4d2b-48fa-a38d-843daa1e1dee",
"1e27ed45-998c-4082-9588-63c625962193","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.04801","1","ok","single bole tree","Live",13.0,130,"noChange",6.7,,,,2.6,2.1,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","7e2ac1cf-0f4e-4d79-8a0f-a07b979e4558",
"60f5f99b-c8cc-4587-84fd-c0e4c56ab833","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","31_100","NEON.PLA.D17.TEAK.04881","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","4ca36f8a-40c6-4cd9-a0de-01659fd46491",
"7b9c551b-21e8-415f-8c61-78f05d3981bc","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.04865","1","ok","small shrub","Live",,,"noChange",0.7,,,,0.6,0.5,"Full sun","half-sphere",1.4,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","2d6305c9-3586-4eb2-a6d4-64d438feb0d5",
"759baae4-b97d-4f86-995b-68d98f0cce82","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.04869","1","ok","small shrub","Live",,,"noChange",1.3,,,,1.7,1.1,"Full sun","oblate half-sphere",2.2,10,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","9f192694-fb6f-4910-a962-6a3f576fd027",
"13cf92b8-9ba7-4137-ac6f-e7c7cb6985fa","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","41_100","NEON.PLA.D17.TEAK.04794","1","ok","single bole tree","Live",31.2,130,"noChange",12.7,,,,4.5,3.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-8561-7100","0000-0003-1699-6511","cc6c3423-2096-460c-af51-c0c0eae48b76",
"83dac6fb-3538-4aeb-8c95-8d459f3f5731","TEAK_012.basePlot.vst","2022-08-02","vst_TEAK_2022","D17","TEAK","TEAK_012","31_100","NEON.PLA.D17.TEAK.04888","10","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",1.5,10,,,,,,,,,,,"Unknown cause","0000-0002-8561-7100","0000-0003-1699-6511","386dcd25-7309-4e4d-8295-05a4e58129c8",
